年,月,日,时,分,NEE,RE,GPP,LE,Hs
2017,1,7,21,30,-0.238296106,5.414590333,0.00000033 ,179.163,12.3513
2017,1,7,22,0,-0.10434859,2.371020331,0.00000033 ,134.224,13.0566
2017,1,7,22,30,-0.115194415,2.617460329,0.00000033 ,175.442,14.7868
2017,1,7,23,0,-0.077647283,1.764310326,0.00000033 ,178.331,12.9009
2017,1,7,23,30,-0.116561365,2.648520324,0.00000032 ,225.634,17.974
2017,1,7,24,0,-0.057841463,1.314280321,0.00000032 ,152.682,15.6503
2017,1,8,0,30,-0.056343803,1.280250319,0.00000032 ,159.059,16.6806
2017,1,8,1,0,-0.040691998,0.924608317,0.00000032 ,208.974,19.7568
2017,1,8,1,30,-0.063219485,1.436480314,0.00000031 ,179.022,16.7328
2017,1,8,2,0,-0.057133782,1.298200312,0.00000031 ,192.171,30.7666
2017,1,8,2,30,-0.022613658,0.513830309,0.00000031 ,97.4033,12.4361
2017,1,8,3,0,-0.067670656,1.537620307,0.00000031 ,200.527,27.1638
2017,1,8,3,30,-0.001993653,0.045300305,0.00000031 ,61.4922,12.8668
2017,1,8,4,0,-0.021079998,0.478982302,0.00000030 ,42.4082,2.855
2017,1,8,4,30,-0.007248623,0.1647043,0.00000030 ,18.8821,-1.63913
2017,1,8,5,0,-0.020699047,0.470326298,0.00000030 ,94.483,-2.31852
2017,1,8,5,30,-0.060232966,1.368620295,0.00000030 ,-38.0436,-4.94367
2017,1,8,6,0,-0.041574663,0.944664293,0.00000029 ,-42.6304,-6.10128
2017,1,8,6,30,-0.045320618,1.02978029,0.00000029 ,-34.2894,-4.98631
2017,1,8,7,0,-0.026514441,0.602464288,0.00000029 ,-32.9689,-4.74814
2017,1,8,7,30,-0.014337842,0.325786286,0.00000029 ,-23.4963,-8.03294
2017,1,8,8,0,-0.018903747,0.429533283,0.00000028 ,-22.2872,-5.11996
2017,1,8,8,30,-0.017346057,0.394139281,0.00000028 ,-11.8443,-2.12758
2017,1,8,9,0,-0.054861106,1.246560279,0.00000028 ,92.8525,11.0693
2017,1,8,9,30,-0.058824206,1.336610276,0.00000028 ,-1.47274,-0.550703
2017,1,8,10,0,-0.004282173,0.097300222,0.00000022 ,42.1838,9.29056
2017,1,8,10,30,-0.003146715,0.071500258,0.00000026 ,90.6124,21.9599
2017,1,8,11,0,-0.007890861,0.179297267,0.00000027 ,91.411,11.5792
2017,1,8,11,30,0.016829072,-0.382391701,0.00000030 ,90.2783,12.698
2017,1,8,12,0,-0.040941491,0.930277329,0.00000033 ,108.284,13.1155
2017,1,8,12,30,0.02252423,-0.511797644,0.00000036 ,115.954,33.0582
2017,1,8,13,0,0.043045477,-0.978083627,0.00000037 ,123.412,55.811
2017,1,8,13,30,-0.075399252,1.713230404,0.00000040 ,123.634,-1.74512
2017,1,8,14,0,-0.082005593,1.863340412,0.00000041 ,105.707,15.5291
2017,1,8,14,30,-0.01319587,0.299838408,0.00000041 ,101.266,27.3972
2017,1,8,15,0,0.03211775,-0.729782567,0.00000043 ,96.3676,39.0045
2017,1,8,15,30,-0.017401862,0.395407417,0.00000042 ,-8.26188,-2.90006
2017,1,8,16,0,-0.016875679,0.383451386,0.00000039 ,-11.6881,-2.04942
2017,1,8,16,30,-0.021277999,0.483481371,0.00000037 ,-12.1825,-2.87702
2017,1,8,17,0,-0.001078245,0.024500359,0.00000036 ,-10.2822,3.43548
2017,1,8,17,30,0.018929977,-0.430128651,0.00000035 ,-7.84864,20.6053
2017,1,8,18,0,-0.015624562,0.355023334,0.00000033 ,-4.19117,13.7728
2017,1,8,18,30,-0.109258786,2.482590314,0.00000031 ,95.4536,20.4358
2017,1,8,19,0,-0.084199492,1.913190285,0.00000029 ,83.6448,10.5019
2017,1,8,19,30,0.323981816,-7.361549718,0.00000028 ,-9.8471,12.0349
2017,1,8,20,0,-0.061264561,1.392060279,0.00000028 ,93.8661,16.7731
2017,1,8,20,30,-0.044785896,1.017630276,0.00000028 ,1.97678,13.3314
2017,1,8,21,0,-0.042724864,0.970799272,0.00000027 ,11.3172,13.6074
2017,1,8,21,30,-0.063531956,1.443580269,0.00000027 ,68.768,12.6194
2017,1,8,22,0,0.181742376,-4.129569734,0.00000027 ,29.8999,12.8355
2017,1,8,22,30,-0.099213063,2.254330263,0.00000026 ,76.5437,30.3281
2017,1,8,23,0,-0.060019958,1.36378026,0.00000026 ,161.201,22.6485
2017,1,8,23,30,-0.224766992,5.107180256,0.00000026 ,193.571,23.5112
2017,1,8,24,0,-0.026679698,0.606219253,0.00000025 ,133.718,18.183
2017,1,9,0,30,-0.050398052,1.14515025,0.00000025 ,38.9462,9.38773
2017,1,9,1,0,-0.038879666,0.883428247,0.00000025 ,93.5043,17.3215
2017,1,9,1,30,0.009358462,-0.212643756,0.00000024 ,136.389,92.5114
2017,1,9,2,0,0.004466883,-0.101496759,0.00000024 ,172.377,21.9559
2017,1,9,2,30,-0.003441582,0.078200238,0.00000024 ,164.69,27.908
2017,1,9,3,0,0.018251783,-0.414718766,0.00000023 ,171.392,25.136
2017,1,9,3,30,-0.006378061,0.144923231,0.00000023 ,105.164,13.3094
2017,1,9,4,0,-0.021761273,0.494462228,0.00000023 ,63.9166,10.8183
2017,1,9,4,30,0.002843046,-0.064599775,0.00000023 ,21.5316,8.53127
2017,1,9,5,0,-0.018457266,0.419388222,0.00000022 ,-43.0961,3.66454
2017,1,9,5,30,-0.001518345,0.034500219,0.00000022 ,-64.0641,4.34168
2017,1,9,6,0,-0.033085046,0.751762216,0.00000022 ,-67.9098,13.1031
2017,1,9,6,30,-0.059381813,1.349280213,0.00000021 ,-44.8508,-6.22516
2017,1,9,7,0,-0.018226477,0.41414421,0.00000021 ,-27.6578,-3.68713
2017,1,9,7,30,-0.011222066,0.254989207,0.00000021 ,-27.0671,-7.3796
2017,1,9,8,0,-0.012230027,0.277892204,0.00000020 ,2.69652,9.42986
2017,1,9,8,30,-0.043885364,0.997168201,0.00000020 ,11.228,-6.40955
2017,1,9,9,0,-0.097038089,2.204910197,0.00000020 ,77.8475,846.605
2017,1,9,9,30,-0.271641603,6.172270194,0.00000019 ,61.6827,289.393
2017,1,9,10,0,-0.307956454,6.997420183,0.00000018 ,93.7353,182.284
2017,1,9,10,30,-0.094518517,2.147660214,0.00000021 ,111.638,11.2741
2017,1,9,11,0,-0.085075291,1.933090237,0.00000024 ,82.8754,7.08225
2017,1,9,11,30,-0.09303582,2.113970246,0.00000025 ,68.9139,2.17124
2017,1,9,12,0,-0.094871477,2.155680245,0.00000025 ,63.9933,1.70622
2017,1,9,12,30,-0.061648768,1.400790254,0.00000025 ,79.9127,0.982908
2017,1,9,13,0,-0.1395117,3.170000254,0.00000025 ,46.1171,3.23291
2017,1,9,13,30,-0.164193828,3.730830263,0.00000026 ,33.5341,0.502553
2017,1,9,14,0,-1.267958907,28.81070026,0.00000026 ,-11.0988,0.201799
2017,1,9,14,30,0.322272907,-7.322719754,0.00000025 ,-14.9522,1.33232
2017,1,9,15,0,-0.08727271,1.983020237,0.00000024 ,4.85945,17.6325
2017,1,9,15,30,-0.043499792,0.988407229,0.00000023 ,223.348,28.8421
2017,1,9,16,0,-0.041702952,0.947579216,0.00000022 ,153.467,28.8421
2017,1,9,16,30,-0.05923922,1.346040207,0.00000021 ,-8.20228,8.91106
2017,1,9,17,0,-0.243862931,5.541080197,0.00000020 ,30.7652,9.16184
2017,1,9,17,30,-0.492986817,11.20170019,0.00000019 ,-27.5803,7.54892
2017,1,9,18,0,0.424681977,-9.649669815,0.00000019 ,-21.2248,6.28948
2017,1,9,18,30,-0.02599279,0.590611179,0.00000018 ,100.746,6.0537
2017,1,9,19,0,-0.012413901,0.282070175,0.00000018 ,17.6333,15.4462
2017,1,9,19,30,-0.011333147,0.257513172,0.00000017 ,64.6551,16.3364
2017,1,9,20,0,-0.031207535,0.709101168,0.00000017 ,98.1445,61.9458
2017,1,9,20,30,-0.001425924,0.032400165,0.00000017 ,67.6523,37.661
2017,1,9,21,0,-0.0116024,0.263631162,0.00000016 ,184.22,47.2822
2017,1,9,21,30,0.087355889,-1.984909842,0.00000016 ,130.8,58.6928
2017,1,9,22,0,0.005105952,-0.116017845,0.00000016 ,61.7263,49.2978
2017,1,9,22,30,-0.017009161,0.386484151,0.00000015 ,62.9814,24.3303
2017,1,9,23,0,0.049166212,-1.117159852,0.00000015 ,124.359,19.3115
2017,1,9,23,30,0.032184425,-0.731297855,0.00000015 ,115.669,27.533
2017,1,9,24,0,0.005639265,-0.128135859,0.00000014 ,101.725,46.5843
2017,1,10,0,30,-0.031973749,0.726511138,0.00000014 ,98.7637,24.6651
2017,1,10,1,0,-0.02947803,0.669803135,0.00000014 ,29.2721,31.8739
2017,1,10,1,30,0.018271676,-0.415170869,0.00000013 ,49.0474,33.8354
2017,1,10,2,0,-0.028155926,0.639762128,0.00000013 ,68.6583,46.7966
2017,1,10,2,30,0.004631964,-0.105247875,0.00000013 ,65.3863,15.2419
2017,1,10,3,0,-0.023298982,0.529402122,0.00000012 ,4.8348,7.63487
2017,1,10,3,30,-0.03600951,0.818212119,0.00000012 ,-9.70153,10.6087
2017,1,10,4,0,-0.001483137,0.033700116,0.00000012 ,-9.22677,1.49537
2017,1,10,4,30,-0.01213118,0.275646112,0.00000011 ,-13.9752,-2.94935
2017,1,10,5,0,-0.009441289,0.214526109,0.00000011 ,-7.34511,-0.197724
2017,1,10,5,30,-0.011544219,0.262309106,0.00000011 ,-13.4757,0.241408
2017,1,10,6,0,-0.007773046,0.176620103,0.00000010 ,-20.4974,0.430683
2017,1,10,6,30,-0.014925023,0.3391281,0.00000010 ,-28.1455,16.5093
2017,1,10,7,0,-0.014925023,0.339128097,0.00000010 ,-29.6933,4.22166
2017,1,10,7,30,-0.013250223,0.301073095,0.00000009 ,-20.6912,3.73406
2017,1,10,8,0,-0.013250223,0.301073092,0.00000009 ,-16.9724,3.73406
2017,1,10,8,30,-0.014925023,0.339128089,0.00000009 ,-14.5791,4.22166
2017,1,10,9,0,-0.0048073,0.109232086,0.00000009 ,1.22119,1.66827
2017,1,10,9,30,-0.007321152,0.166352047,0.00000005 ,124.368,40.7809
2017,1,10,10,0,-0.005598028,0.127199054,0.00000005 ,-29.4756,80.6378
2017,1,10,10,30,-0.004571011,0.103863064,0.00000006 ,47.4462,64.7702
2017,1,10,11,0,-0.0462105,1.050000098,0.00000010 ,134.112,3.4352
2017,1,10,11,30,-0.036716443,0.834275167,0.00000017 ,127.1,4.84487
2017,1,10,12,0,-0.050058294,1.137430196,0.00000020 ,99.5602,11.3876
2017,1,10,12,30,-0.083889221,1.9061402,0.00000020 ,90.0847,11.1031
2017,1,10,13,0,-0.158445682,3.600220207,0.00000021 ,107.02,7.03917
2017,1,10,13,30,-0.078588657,1.78570022,0.00000022 ,94.7371,9.39401
2017,1,10,14,0,-0.073418362,1.668220221,0.00000022 ,83.2695,9.81149
2017,1,10,14,30,-0.075416416,1.713620215,0.00000022 ,79.2625,9.22362
2017,1,10,15,0,-0.110407007,2.508680217,0.00000022 ,71.3523,8.60228
2017,1,10,15,30,-0.120038595,2.72753021,0.00000021 ,394.187,27.1314
2017,1,10,16,0,0.014695335,-0.333908797,0.00000020 ,186.904,25.2243
2017,1,10,16,30,-0.025156072,0.571599197,0.00000020 ,307.441,34.1707
2017,1,10,17,0,-0.070752236,1.607640192,0.00000019 ,228.176,17.7366
2017,1,10,17,30,-0.029372494,0.667405186,0.00000019 ,231.879,17.7366
2017,1,10,18,0,-0.072431218,1.645790183,0.00000018 ,101.234,6.73855
2017,1,10,18,30,-0.052134246,1.18460017,0.00000017 ,53.4015,5.07317
2017,1,10,19,0,-0.09189376,2.088020169,0.00000017 ,18.7534,4.59315
2017,1,10,19,30,-0.09189376,2.088020168,0.00000017 ,-29.5309,0.137225
2017,1,10,20,0,0.010640606,-0.241776832,0.00000017 ,-18.2197,-0.189621
2017,1,10,20,30,-0.031631483,0.718734167,0.00000017 ,25.0234,3.87369
2017,1,10,21,0,-0.021903249,0.497688166,0.00000017 ,-34.8102,-1.12143
2017,1,10,21,30,-0.087298676,1.983610165,0.00000017 ,8.54551,3.37455
2017,1,10,22,0,-0.003692439,0.083900164,0.00000016 ,-11.372,8.28422
2017,1,10,22,30,-0.01018541,0.231434163,0.00000016 ,19.7447,0.556108
2017,1,10,23,0,-0.009366736,0.212832162,0.00000016 ,34.2769,17.6794
2017,1,10,23,30,-0.006316579,0.143526162,0.00000016 ,-30.7226,-2.53689
2017,1,10,24,0,-0.011521774,0.261799161,0.00000016 ,13.7475,11.7492
2017,1,11,0,30,0.007635867,-0.17350284,0.00000016 ,-12.5509,-3.99214
2017,1,11,1,0,0.007635867,-0.173502841,0.00000016 ,-18.3913,15.4006
2017,1,11,1,30,0.007635867,-0.173502842,0.00000016 ,17.9504,15.4006
2017,1,11,2,0,-0.025583145,0.581303157,0.00000016 ,61.6853,18.4797
2017,1,11,2,30,-0.019649761,0.446484156,0.00000016 ,98.616,25.1777
2017,1,11,3,0,-0.024230938,0.550578156,0.00000016 ,79.7087,13.777
2017,1,11,3,30,-0.096291239,2.187940155,0.00000016 ,-20.6234,26.8915
2017,1,11,4,0,-0.126627332,2.877240154,0.00000015 ,37.1362,31.1938
2017,1,11,4,30,-0.148848862,3.382160153,0.00000015 ,13.7766,29.5739
2017,1,11,5,0,-0.129406124,2.940380152,0.00000015 ,18.999,27.2204
2017,1,11,5,30,-0.112319241,2.552130151,0.00000015 ,51.3004,26.7439
2017,1,11,6,0,-0.11301812,2.568010151,0.00000015 ,91.7054,31.2598
2017,1,11,6,30,-0.0926855,2.10601015,0.00000015 ,82.0329,27.0366
2017,1,11,7,0,-0.110471701,2.510150149,0.00000015 ,32.8231,31.525
2017,1,11,7,30,-0.08718469,1.981020148,0.00000015 ,6.09457,23.0999
2017,1,11,8,0,-0.095183948,2.162780147,0.00000015 ,6.96093,23.7823
2017,1,11,8,30,-0.028792398,0.654224147,0.00000015 ,106.651,19.1871
2017,1,11,9,0,-0.046083311,1.047110146,0.00000015 ,115.335,11.2656
2017,1,11,9,30,-0.041590374,0.94502111,0.00000011 ,201.065,5.12476
2017,1,11,10,0,-0.11424776,2.595950143,0.00000014 ,141.056,15.0729
2017,1,11,10,30,-1.387490067,31.52670017,0.00000017 ,96.8435,176.396
2017,1,11,11,0,-0.325179328,7.388760182,0.00000018 ,177.044,182.284
2017,1,11,11,30,-0.170771563,3.880290194,0.00000019 ,236.962,39.4636
2017,1,11,12,0,-0.077807039,1.767940197,0.00000020 ,29.6536,6.12853
2017,1,11,12,30,-0.117970125,2.680530203,0.00000020 ,218.444,10.0572
2017,1,11,13,0,-0.026642466,0.605373207,0.00000021 ,180.629,10.4676
2017,1,11,13,30,0.082324666,-1.870589801,0.00000020 ,27.9586,7.43691
2017,1,11,14,0,-0.14118276,3.207970203,0.00000020 ,39.4606,8.6148
2017,1,11,14,30,-0.051003189,1.158900203,0.00000020 ,60.0902,2.93094
2017,1,11,15,0,-0.011104207,0.252311214,0.00000021 ,75.0932,1.02345
2017,1,11,15,30,-0.019593604,0.445208206,0.00000021 ,55.6624,8.58713
2017,1,11,16,0,0.039246358,-0.891759804,0.00000020 ,47.1311,21.6333
2017,1,11,16,30,-0.020503291,0.465878184,0.00000018 ,10.4497,3.8947
2017,1,11,17,0,-0.027207422,0.618210174,0.00000017 ,8.90073,16.4489
2017,1,11,17,30,-0.011579911,0.263120167,0.00000017 ,-23.2981,0.82107
2017,1,11,18,0,-0.020141044,0.45764716,0.00000016 ,-30.0902,15.4462
2017,1,11,18,30,-0.010695838,0.243032155,0.00000016 ,-24.3841,-2.17496
2017,1,11,19,0,-0.000646947,0.014700154,0.00000015 ,-9.08317,15.4006
2017,1,11,19,30,0.00281664,-0.063999846,0.00000015 ,-11.3292,16.4304
2017,1,11,20,0,0.000234133,-0.005319847,0.00000015 ,20.0295,3.41523
2017,1,11,20,30,0.007635867,-0.173502847,0.00000015 ,19.5663,15.4462
2017,1,11,21,0,-0.064203108,1.458830152,0.00000015 ,-31.5041,-2.98349
2017,1,11,21,30,-0.011815673,0.268477152,0.00000015 ,-21.722,-1.82362
2017,1,11,22,0,-0.007582791,0.172297151,0.00000015 ,20.9497,16.4304
2017,1,11,22,30,-0.101277132,2.301230151,0.00000015 ,-10.0126,-1.40453
2017,1,11,23,0,-0.008556116,0.19441315,0.00000015 ,-6.35443,17.545
2017,1,11,23,30,-0.00842479,0.19142915,0.00000015 ,-10.5674,17.3619
2017,1,11,24,0,-0.009366736,0.212832149,0.00000015 ,-24.0922,17.6794
2017,1,12,0,30,-0.011500077,0.261306149,0.00000015 ,-13.8445,17.7485
2017,1,12,1,0,-0.014134252,0.321160148,0.00000015 ,45.1156,18.4469
2017,1,12,1,30,-0.009366736,0.212832148,0.00000015 ,-11.6089,17.6794
2017,1,12,2,0,-0.014134252,0.321160148,0.00000015 ,45.1156,18.4469
2017,1,12,2,30,-0.017902608,0.406785147,0.00000015 ,15.6413,19.6209
2017,1,12,3,0,-0.020462934,0.464961147,0.00000015 ,-38.606,27.7142
2017,1,12,3,30,-0.019546909,0.444147146,0.00000015 ,-39.4061,20.7308
2017,1,12,4,0,-0.019510777,0.443326146,0.00000015 ,121.805,19.3287
2017,1,12,4,30,-0.023551159,0.535132145,0.00000015 ,17.1095,28.6895
2017,1,12,5,0,-0.023551159,0.535132145,0.00000015 ,103.677,28.6895
2017,1,12,5,30,-0.02381698,0.541172144,0.00000014 ,131.906,15.7114
2017,1,12,6,0,-0.041034264,0.932385144,0.00000014 ,209.432,24.3776
2017,1,12,6,30,-0.005403504,0.122779144,0.00000014 ,197.246,13.5161
2017,1,12,7,0,-0.028703718,0.652209143,0.00000014 ,261.417,20.8696
2017,1,12,7,30,-0.03300059,0.749843143,0.00000014 ,260.368,19.2901
2017,1,12,8,0,-0.060577565,1.376450142,0.00000014 ,265.527,21.4115
2017,1,12,8,30,-0.073574598,1.671770142,0.00000014 ,246.614,18.846
2017,1,12,9,0,-0.081844517,1.859680141,0.00000014 ,314.805,23.6448
2017,1,12,9,30,-0.114414117,2.599730155,0.00000016 ,59.8852,11.3105
2017,1,12,10,0,-0.146484204,3.328430169,0.00000017 ,65.4875,10.2633
2017,1,12,10,30,-0.072146473,1.639320185,0.00000019 ,86.6167,8.95797
2017,1,12,11,0,-0.099893898,2.269800206,0.00000021 ,93.147,5.44367
2017,1,12,11,30,-0.322072222,7.318160238,0.00000024 ,80.7953,10.5738
2017,1,12,12,0,-0.053947018,1.225790245,0.00000025 ,82.3721,7.26264
2017,1,12,12,30,-0.07719486,1.754030264,0.00000026 ,82.7783,6.70385
2017,1,12,13,0,-0.055514214,1.261400273,0.00000027 ,88.4696,5.43328
2017,1,12,13,30,-0.012955972,0.294387282,0.00000028 ,82.5815,1.10406
2017,1,12,14,0,-0.00487534,0.110778289,0.00000029 ,3.30559,1.73524
2017,1,12,14,30,-0.010531505,0.239298276,0.00000028 ,78.22,0.0667207
2017,1,12,15,0,-0.011114109,0.252536278,0.00000028 ,63.1484,0.336878
2017,1,12,15,30,-0.042362002,0.962554263,0.00000026 ,-9.90309,-10.9289
2017,1,12,16,0,-0.029965265,0.680874249,0.00000025 ,-11.6039,16.8666
2017,1,12,16,30,-0.03216088,0.730763233,0.00000023 ,-19.9812,-0.618545
2017,1,12,17,0,-0.155540582,3.534210222,0.00000022 ,9.20402,13.0818
2017,1,12,17,30,-0.044524477,1.011690216,0.00000022 ,-27.4658,12.0999
2017,1,12,18,0,-0.042023301,0.954858221,0.00000022 ,-12.2971,-3.03097
2017,1,12,18,30,-0.057619212,1.309230235,0.00000024 ,88.1469,9.62586
2017,1,12,19,0,-0.046942386,1.066630239,0.00000024 ,-3.24012,14.1012
2017,1,12,19,30,-0.050617221,1.15013024,0.00000024 ,129.568,16.5614
2017,1,12,20,0,-0.05967844,1.356020241,0.00000024 ,-12.3435,15.4239
2017,1,12,20,30,-0.052269797,1.187680242,0.00000024 ,125.443,15.9433
2017,1,12,21,0,-0.053994549,1.226870243,0.00000024 ,126.808,16.7466
2017,1,12,21,30,-0.059145479,1.343910244,0.00000024 ,127.767,16.1081
2017,1,12,22,0,-0.044102861,1.002110245,0.00000025 ,122.445,15.1068
2017,1,12,22,30,-0.041583905,0.944874247,0.00000025 ,124.291,15.4303
2017,1,12,23,0,-0.044711519,1.015940248,0.00000025 ,115.723,13.5562
2017,1,12,23,30,-0.043587944,0.990410249,0.00000025 ,120.198,14.4408
2017,1,12,24,0,-0.045213233,1.02734025,0.00000025 ,122.4,15.2066
2017,1,13,0,30,-0.043440467,0.987059251,0.00000025 ,114.564,15.1068
2017,1,13,1,0,-0.043710952,0.993205252,0.00000025 ,117.964,15.0909
2017,1,13,1,30,-0.043076284,0.978784253,0.00000025 ,116.48,15.0909
2017,1,13,2,0,-0.06315259,1.434960255,0.00000026 ,132.706,16.5469
2017,1,13,2,30,-0.038464564,0.873996256,0.00000026 ,140.47,19.1394
2017,1,13,3,0,-0.032782917,0.744897257,0.00000026 ,153.342,18.3777
2017,1,13,3,30,-0.033245594,0.755410258,0.00000026 ,165.674,18.3003
2017,1,13,4,0,-0.265313845,6.028490259,0.00000026 ,66.3718,3.60258
2017,1,13,4,30,-0.125485273,2.85129026,0.00000026 ,409.099,17.1384
2017,1,13,5,0,-0.059046457,1.341660261,0.00000026 ,293.111,21.8955
2017,1,13,5,30,-0.122961299,2.793940263,0.00000026 ,288.375,21.2188
2017,1,13,6,0,-0.038770037,0.880937264,0.00000026 ,218.596,18.2007
2017,1,13,6,30,-0.120460211,2.737110265,0.00000027 ,448.386,33.7721
2017,1,13,7,0,-0.045495778,1.033760266,0.00000027 ,343.204,25.6303
2017,1,13,7,30,-0.038133081,0.866464267,0.00000027 ,323.124,25.5018
2017,1,13,8,0,0.013744059,-0.312293732,0.00000027 ,453.565,37.8518
2017,1,13,8,30,-0.05281288,1.200020269,0.00000027 ,342.613,27.1206
2017,1,13,9,0,-0.023144771,0.525898271,0.00000027 ,253.349,21.4144
2017,1,13,9,30,-0.009962808,0.226376272,0.00000027 ,174.74,13.7309
2017,1,13,10,0,-0.039011872,0.886432273,0.00000027 ,126.553,9.16392
2017,1,13,10,30,0.011643946,-0.264574687,0.00000031 ,108.595,10.0411
2017,1,13,11,0,-0.040759862,0.92615034,0.00000034 ,60.5927,9.43252
2017,1,13,11,30,-0.017681546,0.401762343,0.00000034 ,21.0954,1.12969
2017,1,13,12,0,-0.008401289,0.190895349,0.00000035 ,-16.7645,2.04284
2017,1,13,12,30,-0.010137395,0.23034336,0.00000036 ,-22.7254,0.159063
2017,1,13,13,0,-0.01081845,0.245818365,0.00000037 ,-21.8686,-0.579467
2017,1,13,13,30,0.001751598,-0.039799632,0.00000037 ,-16.1967,-0.294222
2017,1,13,14,0,-0.011033571,0.250706368,0.00000037 ,-37.6668,-0.447743
2017,1,13,14,30,-0.010259259,0.233112367,0.00000037 ,-35.7018,-1.55381
2017,1,13,15,0,-0.04049963,0.920237365,0.00000037 ,-41.0467,-1.34995
2017,1,13,15,30,-0.027195935,0.617949364,0.00000036 ,-50.2587,-1.75246
2017,1,13,16,0,-0.024786256,0.563196361,0.00000036 ,10.7344,0.457116
2017,1,13,16,30,-0.014133195,0.321136358,0.00000036 ,-34.0755,-2.01148
2017,1,13,17,0,-0.013286091,0.301888355,0.00000036 ,55.8967,0.597708
2017,1,13,17,30,-0.0687445,1.562020352,0.00000035 ,-48.8841,1.24178
2017,1,13,18,0,0.011629687,-0.264250651,0.00000035 ,12.3743,17.8943
2017,1,13,18,30,-0.006493059,0.147536346,0.00000035 ,73.9772,19.4685
2017,1,13,19,0,-0.006332291,0.143883343,0.00000034 ,505.919,18.6971
2017,1,13,19,30,-0.007612586,0.17297434,0.00000034 ,50.1505,18.4082
2017,1,13,20,0,-0.006561759,0.149097337,0.00000034 ,161.255,18.0436
2017,1,13,20,30,-0.010436972,0.237150334,0.00000033 ,158.993,18.647
2017,1,13,21,0,-0.015929816,0.361959331,0.00000033 ,-17.8979,18.7667
2017,1,13,21,30,-0.01142328,0.259561328,0.00000033 ,169.971,19.0436
2017,1,13,22,0,-0.016964579,0.385471325,0.00000033 ,178.903,19.1009
2017,1,13,22,30,-0.028232635,0.641505322,0.00000032 ,178.353,18.6382
2017,1,13,23,0,-0.021251373,0.482876319,0.00000032 ,217.883,19.3674
2017,1,13,23,30,-0.028924296,0.657221316,0.00000032 ,170.032,17.5931
2017,1,13,24,0,-0.029501663,0.670340313,0.00000031 ,186.116,18.9928
2017,1,14,0,30,0.31031275,-7.05095969,0.00000031 ,191.452,46.8703
2017,1,14,1,0,-0.024490333,0.556472307,0.00000031 ,176.017,14.8774
2017,1,14,1,30,-0.029601434,0.672607304,0.00000030 ,195.054,14.6133
2017,1,14,2,0,-0.03819289,0.867823301,0.00000030 ,197.755,13.5117
2017,1,14,2,30,0.025396939,-0.577071702,0.00000030 ,310.386,22.9253
2017,1,14,3,0,-0.058430757,1.327670295,0.00000030 ,292.186,23.3664
2017,1,14,3,30,-0.050774337,1.153700292,0.00000029 ,373.187,28.3133
2017,1,14,4,0,-0.034397908,0.781593289,0.00000029 ,209.502,13.2909
2017,1,14,4,30,-0.061389109,1.394890286,0.00000029 ,391.43,27.7413
2017,1,14,5,0,-0.075668593,1.719350283,0.00000028 ,272.017,20.4553
2017,1,14,5,30,0.0163726,-0.37201972,0.00000028 ,256.147,14.7571
2017,1,14,6,0,-0.029294024,0.665622277,0.00000028 ,320.833,21.5173
2017,1,14,6,30,-0.038719954,0.879799274,0.00000027 ,224.633,16.5569
2017,1,14,7,0,0.00637925,-0.144949729,0.00000027 ,153.831,10.2827
2017,1,14,7,30,-0.013440742,0.305402268,0.00000027 ,157.711,11.1727
2017,1,14,8,0,-0.011078989,0.251738265,0.00000027 ,52.3541,15.2094
2017,1,14,8,30,-0.006251665,0.142051262,0.00000026 ,47.1831,4.45628
2017,1,14,9,0,-0.012129772,0.275614259,0.00000026 ,11.4803,173.394
2017,1,14,9,30,-0.006928494,0.157430256,0.00000026 ,71.4497,-35.5835
2017,1,14,10,0,-0.011278531,0.256272292,0.00000029 ,55.1304,5.3949
2017,1,14,10,30,-0.005990509,0.136117322,0.00000032 ,56.5846,13.8396
2017,1,14,11,0,-0.010494889,0.238466354,0.00000035 ,53.5714,4.90717
2017,1,14,11,30,-0.010638097,0.241720382,0.00000038 ,50.9987,4.49279
2017,1,14,12,0,-0.010993522,0.249796401,0.00000040 ,42.6926,4.84468
2017,1,14,12,30,-0.028893665,0.656525421,0.00000042 ,31.9289,8.54758
2017,1,14,13,0,0.347963745,-7.906469533,0.00000047 ,-24.336,15.7406
2017,1,14,13,30,-0.01941598,0.441172478,0.00000048 ,-24.7493,15.892
2017,1,14,14,0,-0.015482982,0.35180647,0.00000047 ,-26.1555,8.21564
2017,1,14,14,30,-0.033267423,0.755906464,0.00000046 ,-39.1654,2.42593
2017,1,14,15,0,-0.085571724,1.944370474,0.00000047 ,-23.3748,11.9412
2017,1,14,15,30,-0.043820009,0.99568347,0.00000047 ,-17.0423,20.5856
2017,1,14,16,0,-0.032719543,0.743457449,0.00000045 ,-11.8532,14.8184
2017,1,14,16,30,-0.032893998,0.747421425,0.00000043 ,-1.84926,14.8725
2017,1,14,17,0,-0.057574762,1.308220406,0.00000041 ,-6.70114,-9.91529
2017,1,14,17,30,-0.067544788,1.534760372,0.00000037 ,-5.36373,-3.33382
2017,1,14,18,0,-0.070859621,1.610080347,0.00000035 ,-1.6666,0.171073
2017,1,14,18,30,-0.065990795,1.499450336,0.00000034 ,47.9022,7.4078
2017,1,14,19,0,-0.105783756,2.403630299,0.00000030 ,-7.10951,-0.21087
